"Datetime (date and time of sample collection)","Days since 741001","Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Month",,,,
12/21/2006 12:00,11769.50000,2.05,641.6,39.133,0.149,0.051,4.640,0.749,36.2,12,,,,
12/22/2006 12:00,11770.50000,1.00,830.5,36.594,0.153,0.056,5.220,0.827,37.4,12,,,,
12/23/2006 12:00,11771.50000,0.33,5619.8,157.220,0.416,0.091,4.960,1.334,27.8,12,,,,
12/24/2006 12:00,11772.50000,0.33,5146.2,124.870,0.467,0.113,5.090,1.484,23.6,12,,,,
12/25/2006 12:00,11773.50000,0.33,3836.3,102.890,0.402,0.111,5.230,1.400,22.6,12,,,,
12/26/2006 12:00,11774.50000,0.33,4238.2,87.568,0.343,0.104,5.120,1.172,24.0,12,,,,
12/27/2006 12:00,11775.50000,0.33,5594.0,101.320,0.389,0.109,4.710,1.179,20.9,12,,,,
12/28/2006 12:00,11776.50000,1.00,4286.6,85.969,0.356,0.098,4.750,1.158,21.5,12,,,,
12/29/2006 12:00,11777.50000,1.00,2800.4,65.977,0.314,0.100,4.660,0.942,21.7,12,,,,
12/30/2006 12:00,11778.50000,1.00,1637.8,48.124,0.250,0.095,4.710,0.892,23.7,12,,,,
12/31/2006 12:00,11779.50000,1.00,1165.6,31.872,0.182,0.078,4.800,2.166,26.7,12,,,,
01/01/2007 12:00,11780.50000,0.33,3362.0,202.020,0.480,0.092,4.760,3.782,23.9,1,,,,
01/02/2007 12:00,11781.50000,0.33,4584.0,265.000,0.634,0.096,3.910,1.692,20.0,1,,,,
01/03/2007 10:00,11782.41667,0.33,3407.0,192.640,0.567,0.083,4.190,1.611,19.9,1,,,,
01/03/2007 12:00,11782.50000,0.21,3294.5,211.240,0.590,0.085,4.230,1.931,19.9,1,,,,
01/03/2007 20:00,11782.83333,0.33,2924.6,141.180,0.470,0.080,4.230,1.681,21.0,1,,,,
01/04/2007 04:00,11783.16667,0.33,2600.6,136.500,0.436,0.088,4.190,1.568,20.9,1,,,,
01/04/2007 12:00,11783.50000,0.33,2244.3,129.910,0.437,0.082,4.450,1.512,24.8,1,,,,
01/04/2007 20:00,11783.83333,0.33,1867.4,102.260,0.406,0.087,4.140,1.564,20.8,1,,,,
01/05/2007 04:00,11784.16667,0.33,1611.6,90.289,0.347,0.081,4.190,1.240,21.3,1,,,,
01/05/2007 12:00,11784.50000,0.33,1517.0,74.473,0.310,0.077,4.320,1.126,23.2,1,,,,
01/05/2007 20:00,11784.83333,0.33,1923.5,125.990,0.372,0.082,4.470,1.231,24.3,1,,,,
01/06/2007 04:00,11785.16667,0.33,10742.0,411.760,0.704,0.095,3.100,2.013,16.2,1,,,,
01/06/2007 12:00,11785.50000,0.33,17132.0,531.600,0.950,0.119,1.790,2.296,8.1,1,,,,
01/06/2007 20:00,11785.83333,0.33,20850.0,463.140,0.929,0.118,1.580,2.241,6.4,1,,,,
01/07/2007 04:00,11786.16667,0.33,21428.0,378.800,0.865,0.135,1.470,2.130,5.6,1,,,,
01/07/2007 12:00,11786.50000,0.33,19406.0,304.970,0.756,0.111,1.660,1.943,6.6,1,,,,
01/07/2007 20:00,11786.83333,0.33,17476.0,291.240,0.713,0.110,1.800,1.915,7.2,1,,,,
01/08/2007 04:00,11787.16667,0.28,16216.0,270.130,0.688,0.104,1.860,1.813,7.5,1,,,,
01/08/2007 09:30,11787.39583,0.17,15780.0,251.480,0.688,0.114,1.960,1.996,7.9,1,,,,
01/08/2007 12:00,11787.50000,0.22,15630.0,254.140,0.660,0.116,2.010,1.980,8.5,1,,,,
01/08/2007 20:00,11787.83333,0.33,15080.0,261.900,0.642,0.134,2.070,1.706,9.3,1,,,,
01/09/2007 04:00,11788.16667,0.33,14540.0,238.980,0.625,0.126,2.070,1.585,9.1,1,,,,
01/09/2007 12:00,11788.50000,0.33,13580.0,178.790,0.573,0.125,2.220,1.807,9.6,1,,,,
01/09/2007 20:00,11788.83333,0.33,11182.0,149.070,0.529,0.128,2.380,1.896,10.7,1,,,,
01/10/2007 04:00,11789.16667,0.33,8752.8,141.620,0.489,0.114,2.810,2.217,12.6,1,,,,
01/10/2007 12:00,11789.50000,0.33,7076.0,128.730,0.446,0.109,2.600,1.258,11.8,1,,,,
01/10/2007 20:00,11789.83333,0.33,5393.2,120.550,0.413,0.100,3.020,1.235,14.7,1,,,,
01/11/2007 04:00,11790.16667,0.33,3929.2,117.150,0.386,0.112,3.100,1.027,15.4,1,,,,
01/11/2007 12:00,11790.50000,0.33,2987.6,106.870,0.354,0.104,3.290,1.123,16.9,1,,,,
01/11/2007 20:00,11790.83333,0.33,2428.0,82.517,0.328,0.096,3.450,0.997,18.2,1,,,,
01/12/2007 04:00,11791.16667,0.33,2103.5,84.410,0.295,0.099,-9.000,1.101,-9.0,1,,,,
01/12/2007 12:00,11791.50000,0.33,1830.0,76.460,0.314,0.091,3.590,0.946,19.6,1,,,,
01/12/2007 20:00,11791.83333,0.33,1650.9,70.053,0.285,0.087,3.780,0.931,21.5,1,,,,
01/13/2007 04:00,11792.16667,0.33,1650.9,77.676,0.295,0.087,3.890,1.100,24.1,1,,,,
01/13/2007 12:00,11792.50000,0.33,3745.5,104.620,0.331,0.090,4.020,1.281,22.8,1,,,,
01/13/2007 20:00,11792.83333,0.33,8185.8,209.650,0.506,0.109,3.110,1.602,15.6,1,,,,
01/14/2007 04:00,11793.16667,0.33,9666.0,238.270,0.605,0.129,2.880,1.925,13.1,1,,,,
01/14/2007 12:00,11793.50000,0.33,9248.8,196.420,0.600,0.129,2.870,1.828,12.4,1,,,,
01/14/2007 20:00,11793.83333,0.33,9456.0,159.300,0.549,0.115,2.980,1.529,13.0,1,,,,
01/15/2007 04:00,11794.16667,0.33,11150.0,156.420,0.533,0.127,2.980,1.479,12.9,1,,,,
01/15/2007 12:00,11794.50000,0.33,14330.0,181.900,0.546,0.119,2.680,1.590,11.1,1,,,,
01/15/2007 20:00,11794.83333,0.33,16846.0,213.380,0.565,0.106,2.080,1.628,7.9,1,,,,
01/16/2007 04:00,11795.16667,0.33,18548.0,201.520,0.534,0.132,1.950,1.223,7.7,1,,,,
01/16/2007 12:00,11795.50000,0.33,18482.0,208.750,0.560,0.132,1.970,1.937,7.5,1,,,,
01/16/2007 20:00,11795.83333,0.33,17163.0,183.870,0.530,0.121,2.010,1.483,7.7,1,,,,
01/17/2007 04:00,11796.16667,0.33,15872.0,165.380,0.542,0.119,1.980,1.657,7.5,1,,,,
01/17/2007 12:00,11796.50000,0.33,14840.0,153.090,0.531,0.116,1.940,1.265,7.4,1,,,,
01/17/2007 20:00,11796.83333,0.33,14150.0,165.600,0.520,0.113,1.990,1.340,7.8,1,,,,
01/18/2007 04:00,11797.16667,0.33,13266.0,157.820,0.487,0.119,1.880,1.125,7.6,1,,,,
01/18/2007 12:00,11797.50000,0.33,12224.0,138.570,0.472,0.113,1.890,1.252,7.6,1,,,,
01/18/2007 20:00,11797.83333,0.33,10277.0,124.380,0.445,0.113,2.020,1.222,8.3,1,,,,
01/19/2007 04:00,11798.16667,0.33,8185.8,105.220,0.427,0.116,2.250,1.151,9.8,1,,,,
01/19/2007 12:00,11798.50000,0.33,6359.0,93.687,0.429,0.111,2.410,1.124,10.5,1,,,,
01/19/2007 20:00,11798.83333,0.33,4335.0,79.287,0.388,0.110,2.690,1.159,12.4,1,,,,
01/20/2007 04:00,11799.16667,0.33,2903.9,70.687,0.354,0.103,2.960,1.180,14.5,1,,,,
01/20/2007 12:00,11799.50000,0.67,2226.2,65.136,0.310,0.106,3.110,1.121,15.6,1,,,,
01/21/2007 12:00,11800.50000,0.83,1546.1,48.445,0.242,0.089,3.520,0.853,19.5,1,,,,
01/22/2007 04:00,11801.16667,0.45,1297.5,37.369,0.224,0.099,3.690,0.803,21.4,1,,,,
01/22/2007 09:30,11801.39583,0.23,1237.1,45.222,0.223,0.093,3.610,0.715,20.7,1,,,,
01/22/2007 12:00,,0.55,1207.9,36.539,0.189,0.074,3.520,0.845,21.3,1,,,,
01/23/2007 12:00,,1.00,989.4,31.686,0.165,0.067,3.620,0.818,23.2,1,,,,
01/24/2007 12:00,,1.00,830.5,28.079,0.141,0.062,3.680,0.617,24.9,1,,,,
01/25/2007 12:00,,1.00,721.1,22.240,0.128,0.050,3.680,0.528,26.7,1,,,,
01/26/2007 12:00,,1.00,585.7,23.041,0.122,0.059,3.570,0.517,27.1,1,,,,
01/27/2007 12:00,,1.00,549.6,20.308,0.120,0.063,3.800,0.522,29.0,1,,,,
01/28/2007 12:00,,0.83,549.6,12.977,0.098,0.052,3.640,0.439,29.7,1,,,,
01/29/2007 04:00,,0.43,489.7,19.081,0.110,0.049,3.530,0.474,30.0,1,,,,
01/29/2007 08:30,,0.17,440.1,15.267,0.106,0.038,3.590,0.479,30.8,1,,,,
01/29/2007 12:00,,0.57,409.4,13.731,0.091,0.048,3.770,0.597,32.1,1,,,,
01/30/2007 12:00,,1.00,612.7,12.007,0.083,0.047,3.970,0.565,34.2,1,,,,
01/31/2007 12:00,,1.00,5170.8,9.380,0.082,0.047,3.890,0.585,35.2,1,,,,
02/01/2007 12:00,,1.00,3407.0,7.143,0.063,0.044,3.990,0.556,37.4,2,,,,
02/02/2007 12:00,,1.00,2523.0,5.772,0.063,0.042,3.850,0.422,36.0,2,,,,
02/03/2007 12:00,,1.00,6143.0,6.464,0.065,0.046,3.920,0.488,37.5,2,,,,
02/04/2007 12:00,,0.83,2862.5,2.874,0.059,0.040,4.060,0.421,40.0,2,,,,
02/05/2007 04:00,,0.45,3790.9,4.155,0.057,0.039,4.020,0.414,40.9,2,,,,
02/05/2007 09:35,,0.17,3497.0,1.472,0.054,0.040,4.050,0.444,41.8,2,,,,
02/05/2007 12:00,,0.55,3609.5,2.886,0.055,0.039,4.010,0.499,41.2,2,,,,
02/06/2007 12:00,,1.00,3452.0,2.853,0.053,0.037,3.940,0.525,40.7,2,,,,
02/07/2007 12:00,,1.00,3272.0,4.346,0.052,0.036,4.110,0.512,42.2,2,,,,
02/08/2007 12:00,,1.00,2739.2,3.502,0.053,0.038,4.200,0.468,44.0,2,,,,
02/09/2007 12:00,,1.00,2523.0,2.397,0.051,0.032,4.220,0.455,44.2,2,,,,
02/10/2007 12:00,,1.00,2739.2,4.111,0.049,0.033,4.210,0.570,44.7,2,,,,
02/11/2007 12:00,,0.83,2523.0,2.908,0.048,0.033,4.220,0.470,45.9,2,,,,
02/12/2007 04:00,,0.44,2945.3,2.816,0.044,0.027,4.090,0.421,45.3,2,,,,
02/12/2007 09:15,,0.17,2759.0,1.034,0.035,0.031,4.140,0.505,46.2,2,,,,
02/12/2007 12:00,,0.56,2679.8,4.944,0.058,0.033,4.070,0.556,45.6,2,,,,
02/13/2007 12:00,,1.00,2068.9,3.800,0.053,0.032,4.260,0.460,46.8,2,,,,
02/14/2007 12:00,,1.00,1830.0,3.298,0.052,0.032,4.200,0.393,48.3,2,,,,
02/15/2007 12:00,,1.00,2679.8,3.406,0.052,0.032,4.040,0.405,47.8,2,,,,
02/16/2007 12:00,,1.00,2679.8,3.376,0.050,0.029,3.780,0.386,48.1,2,,,,
02/17/2007 12:00,,1.00,2485.0,5.029,0.048,0.027,3.650,0.380,46.1,2,,,,
02/18/2007 12:00,,0.83,2600.6,2.809,0.046,0.027,3.500,0.406,44.3,2,,,,
02/19/2007 04:00,,0.45,2580.8,2.242,0.045,0.026,3.420,0.374,43.7,2,,,,
02/19/2007 09:45,,0.17,2466.0,2.800,0.046,0.026,3.490,0.353,44.8,2,,,,
02/19/2007 12:00,,0.55,2466.0,1.009,0.052,0.025,3.470,0.492,45.3,2,,,,
02/20/2007 12:00,,1.00,2466.0,1.898,0.048,0.019,3.570,0.410,45.4,2,,,,
02/21/2007 12:00,,1.00,2504.0,1.003,0.048,0.024,3.390,0.410,48.0,2,,,,
02/22/2007 12:00,,1.00,2620.4,2.371,0.049,0.026,3.410,0.403,49.5,2,,,,
02/23/2007 12:00,,1.00,2561.0,3.817,0.051,0.022,3.050,0.405,57.3,2,,,,
02/24/2007 12:00,,1.00,2485.0,3.631,0.048,0.021,2.960,0.397,54.0,2,,,,
02/25/2007 12:00,,0.83,2739.2,2.384,0.050,0.023,2.940,0.513,56.7,2,,,,
02/26/2007 04:00,,0.44,3882.4,4.861,0.093,0.057,3.060,0.807,60.6,2,,,,
02/26/2007 09:20,,0.17,5121.6,7.988,0.093,0.056,3.110,0.556,62.5,2,,,,
02/26/2007 12:00,,0.56,5957.6,14.598,0.133,0.067,3.030,0.816,67.9,2,,,,
02/27/2007 12:00,,0.33,21122.0,50.991,0.271,0.135,1.950,1.224,38.8,2,,,,
02/28/2007 12:00,,0.33,21875.0,71.107,0.289,0.124,1.720,1.284,34.6,2,,,,
02/28/2007 20:00,,0.33,13266.0,75.213,0.357,0.149,1.790,1.398,36.9,2,,,,
03/01/2007 04:00,,0.33,12688.0,77.547,0.340,0.154,1.870,1.326,33.1,3,,,,
03/01/2007 12:00,,0.33,12620.0,67.121,0.336,0.165,1.960,1.512,33.9,3,,,,
03/01/2007 20:00,,0.33,10030.0,185.960,0.490,0.160,2.140,1.823,30.0,3,,,,
03/02/2007 04:00,,0.33,23205.0,329.170,0.658,0.154,1.790,2.236,19.2,3,,,,
03/02/2007 12:00,,0.33,24205.0,434.580,0.764,0.153,1.650,2.347,14.9,3,,,,
03/05/2007 09:30,,1.00,10866.0,178.300,0.566,0.152,1.940,1.780,12.4,3,,,,
03/12/2007 09:30,,0.33,1095.1,45.000,0.162,0.062,3.390,0.673,31.1,3,,,,
03/13/2007 04:00,,0.33,1282.4,36.049,0.152,0.065,3.280,0.722,29.7,3,,,,
03/14/2007 04:00,,0.33,1237.1,40.769,0.139,0.058,3.520,0.710,30.3,3,,,,
03/15/2007 04:00,,0.33,4609.8,250.440,0.396,0.068,4.020,1.496,28.6,3,,,,
03/15/2007 12:00,,0.33,10215.0,729.050,0.985,0.085,3.660,3.445,20.0,3,,,,
03/15/2007 20:00,,0.33,13266.0,728.680,1.090,0.096,3.500,3.506,15.8,3,,,,
03/16/2007 04:00,,0.33,13198.0,651.310,1.036,0.097,3.530,2.929,15.2,3,,,,
03/16/2007 12:00,,0.33,11406.0,471.510,0.838,0.098,3.840,2.582,16.3,3,,,,
03/16/2007 20:00,,0.33,10091.0,420.950,0.772,0.092,3.880,2.396,16.8,3,,,,
03/17/2007 04:00,,0.33,9546.0,428.080,0.758,0.089,3.790,2.367,16.7,3,,,,
03/17/2007 12:00,,0.33,9308.0,379.410,0.733,0.088,3.750,2.237,16.9,3,,,,
03/17/2007 20:00,,0.33,9043.2,342.700,0.704,0.091,3.680,2.051,17.0,3,,,,
03/18/2007 04:00,,0.33,8752.8,309.720,0.683,0.096,3.680,2.235,16.8,3,,,,
03/18/2007 12:00,,0.33,8158.0,241.300,0.651,0.105,3.680,2.037,16.2,3,,,,
03/18/2007 20:00,,0.33,7155.8,223.550,0.576,0.111,3.780,1.962,16.5,3,,,,
03/19/2007 04:00,,0.28,5774.6,179.820,0.509,0.107,3.850,1.613,17.4,3,,,,
03/19/2007 09:20,,0.17,4764.6,159.090,0.459,0.099,3.940,1.690,18.2,3,,,,
03/19/2007 12:00,,0.22,4214.0,151.450,0.430,0.094,4.040,1.988,19.3,3,,,,
03/19/2007 20:00,,0.33,2987.6,132.190,0.366,0.082,4.150,1.885,21.3,3,,,,
03/20/2007 04:00,,0.33,2428.0,114.310,0.309,0.077,4.320,1.529,23.3,3,,,,
03/20/2007 12:00,,0.33,2316.7,96.234,0.265,0.079,4.370,1.355,24.5,3,,,,
03/20/2007 20:00,,0.33,2428.0,85.027,0.234,0.066,4.280,1.200,25.0,3,,,,
03/21/2007 04:00,,0.33,2466.0,81.030,0.217,0.064,4.330,1.178,26.2,3,,,,
03/21/2007 12:00,,0.33,2504.0,74.359,0.194,0.059,4.160,1.035,27.6,3,,,,
03/21/2007 20:00,,0.33,2580.8,71.955,0.188,0.058,4.190,0.887,28.0,3,,,,
03/22/2007 04:00,,0.33,2542.0,77.837,0.191,0.054,4.270,0.984,28.1,3,,,,
03/22/2007 12:00,,0.67,2580.8,75.747,0.182,0.056,4.440,0.993,29.5,3,,,,
03/23/2007 12:00,,0.83,1904.8,66.326,0.170,0.052,4.560,0.948,30.1,3,,,,
03/24/2007 04:00,,0.50,5723.0,210.300,0.335,0.060,4.280,1.373,27.7,3,,,,
03/24/2007 12:00,,0.33,7129.2,338.610,0.537,0.067,4.040,2.072,21.3,3,,,,
03/24/2007 20:00,,0.33,7315.4,323.180,0.559,0.062,3.990,2.173,19.4,3,,,,
03/25/2007 04:00,,0.33,7342.0,262.260,0.540,0.074,3.870,2.202,18.4,3,,,,
03/25/2007 12:00,,0.33,7421.8,251.330,0.519,0.069,3.790,1.952,18.0,3,,,,
03/25/2007 20:00,,0.33,7395.2,238.620,0.503,0.062,3.690,2.083,17.9,3,,,,
03/26/2007 04:00,,0.28,7315.4,229.010,0.516,0.069,3.580,1.848,17.2,3,,,,
03/26/2007 09:25,,0.17,7182.4,212.440,0.478,0.077,3.450,1.961,16.4,3,,,,
03/26/2007 12:00,,0.22,6996.2,235.120,0.542,0.075,3.500,1.696,16.7,3,,,,
03/26/2007 20:00,,0.33,6441.0,185.500,0.511,0.072,3.460,1.651,16.4,3,,,,
03/27/2007 04:00,,0.33,5645.6,154.850,0.462,0.077,3.440,1.390,16.5,3,,,,
03/27/2007 12:00,,0.33,4635.6,142.980,0.403,0.076,3.580,1.431,17.7,3,,,,
03/27/2007 20:00,,0.33,3542.0,129.700,0.370,0.072,3.630,1.397,19.0,3,,,,
03/28/2007 04:00,,0.33,2660.0,117.390,0.333,0.066,3.710,1.444,20.4,3,,,,
03/28/2007 12:00,,0.33,2103.5,103.780,0.308,0.069,3.750,1.204,21.5,3,,,,
03/28/2007 20:00,,0.33,1747.0,89.598,0.275,0.065,3.830,1.047,23.0,3,,,,
03/29/2007 04:00,,0.33,1559.2,81.028,0.243,0.061,3.770,0.915,23.8,3,,,,
03/29/2007 12:00,,0.33,1373.0,70.467,0.218,0.064,3.800,0.861,25.2,3,,,,
03/29/2007 20:00,,0.33,1222.0,62.661,0.204,0.060,3.790,0.828,26.0,3,,,,
4/2/2007 09:25,,1.83,743.0,62.727,0.148,0.041,3.270,0.594,29.7,4,,,,
4/2/2007 12:00,,0.55,866.4,61.151,0.155,0.050,3.900,0.831,33.6,4,,,,
4/3/2007 12:00,,1.00,732.0,46.140,0.129,0.048,3.080,0.659,30.0,4,,,,
4/4/2007 12:00,,1.00,651.5,33.100,0.108,0.040,2.960,0.640,31.4,4,,,,
4/5/2007 12:00,,1.00,621.7,22.689,0.087,0.029,2.720,0.538,32.0,4,,,,
4/6/2007 12:00,,1.00,540.6,15.860,0.074,0.026,2.640,0.445,32.1,4,,,,
4/7/2007 12:00,,1.00,472.9,11.935,0.064,0.018,2.570,0.571,33.0,4,,,,
4/8/2007 12:00,,1.00,432.4,9.100,0.057,0.011,2.470,0.493,34.4,4,,,,
4/9/2007 12:00,,0.83,394.0,8.865,0.053,0.012,2.460,0.489,35.7,4,,,,
4/10/2007 04:00,,0.50,337.3,9.000,0.047,0.006,2.600,0.522,35.7,4,,,,
4/10/2007 12:00,,0.67,330.5,4.049,0.048,0.009,2.530,0.750,37.3,4,,,,
4/11/2007 12:00,,1.00,310.3,6.241,0.044,0.008,2.430,0.513,38.4,4,,,,
4/12/2007 12:00,,0.67,1067.9,58.986,0.109,0.008,3.670,0.955,42.6,4,,,,
4/12/2007 20:00,,0.33,2334.8,133.720,0.263,0.045,3.830,1.427,33.7,4,,,,
4/13/2007 04:00,,0.33,3009.2,99.674,0.184,0.029,3.840,1.024,39.4,4,,,,
4/13/2007 12:00,,0.33,3074.0,167.450,0.380,0.070,4.340,1.918,28.0,4,,,,
4/13/2007 20:00,,0.33,3030.8,175.470,0.378,0.066,4.510,1.929,29.3,4,,,,
4/14/2007 04:00,,0.33,2966.0,176.410,0.379,0.061,4.590,1.806,25.5,4,,,,
4/14/2007 12:00,,0.33,2660.0,166.700,0.380,0.058,4.690,1.705,26.7,4,,,,
4/14/2007 20:00,,0.33,2371.0,129.100,0.303,0.054,4.730,1.536,29.4,4,,,,
4/15/2007 04:00,,0.33,2138.1,150.400,0.354,0.080,4.350,1.804,28.2,4,,,,
4/15/2007 12:00,,0.33,1813.4,151.800,0.421,0.102,4.610,1.834,26.6,4,,,,
4/15/2007 20:00,,0.33,1546.1,121.300,0.377,0.099,4.760,1.637,25.7,4,,,,
4/16/2007 04:00,,0.28,1312.6,102.500,0.319,0.087,4.860,1.545,26.8,4,,,,
4/16/2007 09:25,,0.17,1193.8,86.021,0.284,0.077,4.860,1.400,27.2,4,,,,
4/16/2007 12:00,,0.55,1151.5,85.490,0.268,0.068,4.680,1.507,26.3,4,,,,
4/17/2007 12:00,,1.00,1002.5,52.473,0.170,0.044,4.420,0.848,29.0,4,,,,
4/18/2007 12:00,,1.00,866.4,35.731,0.110,0.030,4.030,0.584,30.7,4,,,,
4/19/2007 12:00,,1.00,661.5,23.682,0.078,0.022,3.650,0.472,31.6,4,,,,
4/20/2007 12:00,,1.00,540.6,19.672,0.066,0.017,3.220,0.419,33.4,4,,,,
4/21/2007 12:00,,1.00,456.2,15.228,0.059,0.010,2.890,0.472,35.2,4,,,,
4/22/2007 12:00,,0.83,409.4,14.418,0.059,0.007,2.560,0.580,34.3,4,,,,
4/23/2007 04:00,,0.45,386.3,20.654,0.065,0.003,2.420,0.577,35.3,4,,,,
4/23/2007 09:25,,0.17,378.6,11.320,0.055,0.002,2.500,0.692,36.3,4,,,,
4/23/2007 12:00,,0.55,378.6,15.827,0.058,0.005,2.300,0.796,35.8,4,,,,
4/24/2007 12:00,,1.00,344.0,16.264,0.062,0.001,2.040,0.784,36.7,4,,,,
4/25/2007 12:00,,1.00,350.7,25.098,0.074,0.001,1.850,0.825,40.9,4,,,,
4/26/2007 12:00,,0.67,743.0,92.900,0.227,0.069,6.300,1.628,43.2,4,,,,
4/26/2007 20:00,,0.33,1389.0,177.900,0.335,0.088,6.140,1.904,36.1,4,,,,
4/27/2007 04:00,,0.33,3407.0,291.100,0.499,0.104,5.770,2.106,26.7,4,,,,
4/27/2007 12:00,,0.33,5774.6,257.100,0.468,0.120,5.310,2.405,23.5,4,,,,
4/27/2007 20:00,,0.33,7049.4,284.300,0.556,0.149,5.820,3.175,20.2,4,,,,
4/28/2007 04:00,,0.33,6633.5,244.400,0.474,0.124,6.170,2.264,21.5,4,,,,
4/28/2007 12:00,,0.33,5957.6,233.950,0.459,0.127,6.480,2.433,22.3,4,,,,
4/28/2007 20:00,,0.33,5697.2,219.890,0.434,0.107,6.690,3.002,22.8,4,,,,
4/29/2007 04:00,,0.33,5468.5,218.140,0.421,0.101,6.720,2.338,23.2,4,,,,
4/29/2007 12:00,,0.33,5046.0,233.560,0.430,0.102,6.580,2.509,22.1,4,,,,
4/29/2007 20:00,,0.33,4165.6,222.760,0.409,0.099,6.360,2.132,21.3,4,,,,
4/30/2007 04:00,,0.29,3227.0,165.020,0.346,0.093,6.460,2.133,22.0,4,,,,
4/30/2007 10:00,,0.17,2719.4,129.880,0.320,0.092,6.510,2.022,22.5,4,,,,
4/30/2007 12:00,,0.54,2542.0,133.090,0.359,0.103,6.780,1.966,23.4,4,,,,
5/1/2007 12:00,,0.83,1501.0,79.887,0.242,0.080,6.580,1.404,26.8,5,,,,
5/2/2007 04:00,,0.50,1960.9,106.700,0.233,0.066,6.040,1.193,28.4,5,,,,
5/2/2007 12:00,,0.33,4069.6,515.000,0.758,0.089,5.190,2.764,19.9,5,,,,
5/2/2007 20:00,,0.33,4335.0,427.400,0.732,0.108,5.930,2.697,18.1,5,,,,
5/3/2007 04:00,,0.33,2924.6,366.600,0.621,0.093,6.020,2.352,19.2,5,,,,
5/3/2007 12:00,,0.33,2103.5,275.700,0.511,0.089,5.930,2.184,20.7,5,,,,
5/3/2007 20:00,,0.33,1697.2,169.300,0.380,0.083,5.990,1.496,22.6,5,,,,
5/4/2007 04:00,,0.33,1405.0,111.700,0.295,0.081,5.840,1.173,24.6,5,,,,
5/4/2007 12:00,,0.33,1282.4,91.800,0.251,0.071,5.780,1.171,26.0,5,,,,
5/4/2007 20:00,,0.50,1151.5,73.496,0.203,0.062,5.490,0.913,26.8,5,,,,
5/5/2007 12:00,,0.83,926.3,50.549,0.157,0.047,4.980,0.851,29.3,5,,,,
5/6/2007 12:00,,0.83,691.3,38.854,0.125,0.024,4.320,0.769,30.5,5,,,,
5/7/2007 04:00,,0.46,585.7,41.903,0.115,0.026,4.240,0.667,31.4,5,,,,
5/7/2007 10:15,,0.17,558.6,28.818,0.096,0.015,4.070,0.786,32.0,5,,,,
5/7/2007 12:00,,0.54,549.6,30.927,0.105,0.018,3.920,0.778,31.6,5,,,,
5/8/2007 12:00,,1.00,472.9,23.856,0.082,0.008,3.340,0.803,32.8,5,,,,
5/9/2007 12:00,,1.00,417.0,21.565,0.080,0.005,2.970,0.839,34.6,5,,,,
5/10/2007 12:00,,1.00,378.6,21.015,0.081,0.005,2.770,0.773,35.2,5,,,,
5/11/2007 12:00,,1.00,364.2,22.847,0.082,0.002,2.420,0.723,37.6,5,,,,
5/12/2007 12:00,,1.00,330.5,26.092,0.084,0.001,2.090,0.886,37.0,5,,,,
5/13/2007 12:00,,0.83,286.0,25.014,0.079,0.000,1.880,0.775,36.7,5,,,,
5/14/2007 04:00,,0.45,274.3,25.337,0.112,0.002,1.880,0.752,36.6,5,,,,
5/14/2007 09:50,,0.17,274.3,17.844,0.070,0.001,1.820,0.822,38.0,5,,,,
5/14/2007 12:00,,0.55,268.4,20.428,0.074,0.002,1.740,0.807,40.6,5,,,,
5/15/2007 12:00,,1.00,256.7,24.949,0.084,0.005,1.590,0.867,42.1,5,,,,
5/16/2007 12:00,,1.00,239.5,18.154,0.084,0.002,1.490,0.825,42.9,5,,,,
5/17/2007 12:00,,1.00,239.5,20.995,0.084,0.001,1.440,0.785,43.1,5,,,,
5/18/2007 12:00,,1.00,256.7,22.310,0.080,0.001,1.360,0.745,43.3,5,,,,
5/19/2007 12:00,,0.67,268.4,20.341,0.081,0.001,1.220,0.834,42.0,5,,,,
5/19/2007 20:00,,0.33,262.6,256.490,0.321,0.003,1.160,1.801,42.7,5,,,,
5/20/2007 04:00,,0.33,262.6,39.618,0.098,0.003,1.210,0.869,42.3,5,,,,
5/20/2007 12:00,,0.50,262.6,22.960,0.085,0.001,1.070,0.815,42.6,5,,,,
5/21/2007 04:00,,0.50,250.9,29.766,0.081,0.001,1.040,0.782,41.4,5,,,,
5/21/2007 12:00,,0.67,245.0,18.855,0.070,0.001,0.980,0.761,39.3,5,,,,
5/22/2007 12:00,,1.00,234.1,23.000,0.069,0.001,0.980,0.784,39.6,5,,,,
5/23/2007 12:00,,1.00,206.8,21.019,0.062,0.000,0.930,0.727,40.7,5,,,,
5/24/2007 12:00,,1.00,185.9,14.104,0.066,-0.001,0.820,0.786,41.5,5,,,,
5/25/2007 12:00,,1.00,176.8,15.595,0.059,0.000,0.790,0.650,41.5,5,,,,
5/26/2007 12:00,,1.00,181.3,31.434,0.076,0.003,0.990,0.752,42.2,5,,,,
5/27/2007 12:00,,1.00,167.7,22.974,0.076,0.012,1.070,0.710,43.7,5,,,,
5/28/2007 12:00,,0.83,154.1,20.100,0.088,0.019,1.000,0.666,43.9,5,,,,
5/29/2007 04:00,,0.50,158.6,33.816,0.093,0.011,0.900,0.755,44.3,5,,,,
5/29/2007 12:00,,0.67,163.2,23.600,0.097,0.009,0.840,0.882,46.2,5,,,,
